recency,frequency,monetary,R_score,F_score,M_score,RFM_Cell,segment
19,1,89.0,5,3,3,533,Regular Customer
220,1,44.99,3,3,2,332,Regular Customer
35,1,119.99,5,3,4,534,Regular Customer
114,1,25.0,4,3,1,431,Regular Customer
288,1,1699.0,2,3,5,235,Regular Customer
563,1,34.99,1,3,1,131,Regular Customer
356,1,50.9,2,3,2,232,Regular Customer
311,1,59.9,2,3,2,232,Regular Customer
136,1,979.0,4,3,5,435,Regular Customer
67,1,29.99,5,3,1,531,Regular Customer
81,1,9.9,5,3,1,531,Regular Customer
227,2,209.8,3,5,5,355,Regular Customer
450,1,34.9,1,3,1,131,Regular Customer
270,1,170.0,2,3,4,234,Regular Customer
477,1,56.99,1,3,2,132,Regular Customer
491,1,32.29,1,3,1,131,Regular Customer
423,1,129.99,1,3,4,134,Regular Customer
353,1,295.49,2,3,5,235,Regular Customer
117,1,398.0,4,3,5,435,Regular Customer
508,1,75.0,1,3,3,133,Regular Customer
23,1,141.12,5,3,4,534,Regular Customer
28,1,99.98,5,3,3,533,Regular Customer
348,1,48.0,2,3,2,232,Regular Customer
83,1,99.0,5,3,3,533,Regular Customer
124,1,115.0,4,3,4,434,Regular Customer
65,1,119.85,5,3,4,534,Regular Customer
324,1,493.9,2,3,5,235,Regular Customer
257,1,89.99,3,3,3,333,Regular Customer
173,1,89.99,4,3,3,433,Regular Customer
458,1,16.99,1,3,1,131,Regular Customer
184,1,89.9,3,3,3,333,Regular Customer
688,1,19.0,1,3,1,131,Regular Customer
320,1,132.2,2,3,4,234,Regular Customer
62,1,699.0,5,3,5,535,Regular Customer
167,1,169.6,4,3,4,434,Regular Customer
202,1,149.0,3,3,4,334,Regular Customer
259,1,179.49,3,3,4,334,Regular Customer
33,1,95.8,5,3,3,533,Regular Customer
482,1,34.76,1,3,1,131,Regular Customer
68,1,236.0,5,3,5,535,Regular Customer
15,1,129.0,5,3,4,534,Regular Customer
411,1,54.9,1,3,2,132,Regular Customer
56,1,115.35,5,3,4,534,Regular Customer
272,1,179.0,2,3,4,234,Regular Customer
176,1,279.9,4,3,5,435,Regular Customer
34,1,19.9,5,3,1,531,Regular Customer
307,1,39.5,2,3,1,231,Regular Customer
338,1,55.83,2,3,2,232,Regular Customer
189,1,149.9,3,3,4,334,Regular Customer
47,1,39.9,5,3,1,531,Regular Customer
163,1,119.8,4,3,4,434,Regular Customer
55,1,44.99,5,3,2,532,Regular Customer
47,1,155.97,5,3,4,534,Regular Customer
198,1,12.88,3,3,1,331,Regular Customer
100,1,179.9,4,3,4,434,Regular Customer
443,1,59.9,1,3,2,132,Regular Customer
261,1,12.1,3,3,1,331,Regular Customer
350,2,207.79,2,5,5,255,Regular Customer
278,1,29.89,2,3,1,231,Regular Customer
279,1,219.9,2,3,5,235,Regular Customer
12,1,107.54,5,3,3,533,Regular Customer
464,1,139.5,1,3,4,134,Regular Customer
32,1,59.9,5,3,2,532,Regular Customer
78,1,299.99,5,3,5,535,Regular Customer
447,1,89.9,1,3,3,133,Regular Customer
115,1,13.77,4,3,1,431,Regular Customer
116,1,27.99,4,3,1,431,Regular Customer
387,1,40.0,1,3,2,132,Regular Customer
153,1,59.99,4,3,2,432,Regular Customer
55,1,49.9,5,3,2,532,Regular Customer
94,1,179.99,4,3,5,435,Regular Customer
15,1,159.8,5,3,4,534,Regular Customer
386,1,119.8,1,3,4,134,Regular Customer
290,1,24.99,2,3,1,231,Regular Customer
111,1,90.0,4,3,3,433,Regular Customer
208,1,22.9,3,3,1,331,Regular Customer
110,1,39.99,4,3,2,432,Regular Customer
551,1,119.69999999999999,1,3,4,134,Regular Customer
459,1,154.9,1,3,4,134,Regular Customer
21,1,20.9,5,3,1,531,Regular Customer
351,1,153.0,2,3,4,234,Regular Customer
538,1,79.9,1,3,3,133,Regular Customer
30,1,139.9,5,3,4,534,Regular Customer
219,1,29.5,3,3,1,331,Regular Customer
240,1,79.9,3,3,3,333,Regular Customer
113,1,199.0,4,3,5,435,Regular Customer
182,1,69.9,3,3,2,332,Regular Customer
575,1,169.0,1,3,4,134,Regular Customer
346,1,55.9,2,3,2,232,Regular Customer
277,1,358.0,2,3,5,235,Regular Customer
150,1,49.0,4,3,2,432,Regular Customer
233,1,45.9,3,3,2,332,Regular Customer
282,1,48.89,2,3,2,232,Regular Customer
134,1,49.9,4,3,2,432,Regular Customer
68,1,37.8,5,3,1,531,Regular Customer
103,1,199.9,4,3,5,435,Regular Customer
471,1,69.9,1,3,2,132,Regular Customer
541,1,109.9,1,3,3,133,Regular Customer
271,1,119.9,2,3,4,234,Regular Customer
150,1,799.0,4,3,5,435,Regular Customer
245,1,84.99,3,3,3,333,Regular Customer
523,1,199.7,1,3,5,135,Regular Customer
306,1,89.9,2,3,3,233,Regular Customer
156,1,42.9,4,3,2,432,Regular Customer
422,1,99.0,1,3,3,133,Regular Customer
433,1,59.9,1,3,2,132,Regular Customer
409,1,349.9,1,3,5,135,Regular Customer
443,1,79.9,1,3,3,133,Regular Customer
90,1,50.19,5,3,2,532,Regular Customer
209,1,149.7,3,3,4,334,Regular Customer
203,1,199.9,3,3,5,335,Regular Customer
66,1,586.0,5,3,5,535,Regular Customer
222,1,184.06,3,3,5,335,Regular Customer
126,1,320.0,4,3,5,435,Regular Customer
351,1,65.0,2,3,2,232,Regular Customer
188,1,13.2,3,3,1,331,Regular Customer
388,3,229.0,1,5,5,155,Regular Customer
247,1,348.9,3,3,5,335,Regular Customer
552,1,39.9,1,3,1,131,Regular Customer
263,1,40.5,3,3,2,332,Regular Customer
238,1,64.9,3,3,2,332,Regular Customer
140,1,69.99,4,3,3,433,Regular Customer
48,1,185.0,5,3,5,535,Regular Customer
113,1,79.99,4,3,3,433,Regular Customer
356,2,538.6800000000001,2,5,5,255,Regular Customer
260,1,89.99,3,3,3,333,Regular Customer
402,1,69.0,1,3,2,132,Regular Customer
265,1,25.9,3,3,1,331,Regular Customer
32,1,839.0,5,3,5,535,Regular Customer
282,1,220.0,2,3,5,235,Regular Customer
266,1,179.8,3,3,4,334,Regular Customer
170,1,338.0,4,3,5,435,Regular Customer
223,1,27.9,3,3,1,331,Regular Customer
254,1,129.6,3,3,4,334,Regular Customer
108,1,58.0,4,3,2,432,Regular Customer
184,1,119.0,3,3,4,334,Regular Customer
290,1,71.9,2,3,3,233,Regular Customer
95,1,24.9,4,3,1,431,Regular Customer
470,1,49.9,1,3,2,132,Regular Customer
269,1,84.99,2,3,3,233,Regular Customer
118,1,49.7,4,3,2,432,Regular Customer
92,1,135.0,5,3,4,534,Regular Customer
39,1,124.0,5,3,4,534,Regular Customer
18,1,47.0,5,3,2,532,Regular Customer
266,1,59.0,3,3,2,332,Regular Customer
405,1,79.9,1,3,3,133,Regular Customer
394,1,35.99,1,3,1,131,Regular Customer
390,1,79.99,1,3,3,133,Regular Customer
56,1,122.99,5,3,4,534,Regular Customer
44,1,199.9,5,3,5,535,Regular Customer
101,1,150.0,4,3,4,434,Regular Customer
218,1,74.9,3,3,3,333,Regular Customer
133,1,89.49,4,3,3,433,Regular Customer
156,1,29.98,4,3,1,431,Regular Customer
440,1,729.0,1,3,5,135,Regular Customer
391,1,149.9,1,3,4,134,Regular Customer
507,1,54.98,1,3,2,132,Regular Customer
176,1,54.99,4,3,2,432,Regular Customer
425,1,40.6,1,3,2,132,Regular Customer
516,1,159.9,1,3,4,134,Regular Customer
509,1,41.9,1,3,2,132,Regular Customer
239,1,34.9,3,3,1,331,Regular Customer
222,1,49.99,3,3,2,332,Regular Customer
87,1,15.19,5,3,1,531,Regular Customer
176,1,53.99,4,3,2,432,Regular Customer
62,1,34.9,5,3,1,531,Regular Customer
6,1,39.0,5,3,1,531,Regular Customer
260,1,19.99,3,3,1,331,Regular Customer
218,1,52.49,3,3,2,332,Regular Customer
9,1,1099.0,5,3,5,535,Regular Customer
61,1,124.88,5,3,4,534,Regular Customer
203,1,89.9,3,3,3,333,Regular Customer
322,1,25.99,2,3,1,231,Regular Customer
385,1,359.9,1,3,5,135,Regular Customer
83,2,429.9,5,5,5,555,VIP Customer
157,1,104.0,4,3,3,433,Regular Customer
121,1,299.0,4,3,5,435,Regular Customer
79,1,616.0,5,3,5,535,Regular Customer
269,1,299.9,2,3,5,235,Regular Customer
243,1,69.9,3,3,2,332,Regular Customer
60,1,119.4,5,3,4,534,Regular Customer
119,1,88.9,4,3,3,433,Regular Customer
265,1,329.9,3,3,5,335,Regular Customer
229,1,49.9,3,3,2,332,Regular Customer
11,1,54.9,5,3,2,532,Regular Customer
286,1,219.9,2,3,5,235,Regular Customer
113,1,57.9,4,3,2,432,Regular Customer
415,2,576.0,1,5,5,155,Regular Customer
181,1,535.9,3,3,5,335,Regular Customer
375,1,49.9,2,3,2,232,Regular Customer
346,1,119.8,2,3,4,234,Regular Customer
505,1,79.9,1,3,3,133,Regular Customer
272,1,19.6,2,3,1,231,Regular Customer
164,1,89.8,4,3,3,433,Regular Customer
107,1,172.0,4,3,4,434,Regular Customer
388,1,142.0,1,3,4,134,Regular Customer
472,1,135.9,1,3,4,134,Regular Customer
68,1,387.1,5,3,5,535,Regular Customer
347,1,89.97,2,3,3,233,Regular Customer
69,1,53.5,5,3,2,532,Regular Customer
402,1,109.9,1,3,3,133,Regular Customer
179,1,56.9,3,3,2,332,Regular Customer
352,1,112.33,2,3,4,234,Regular Customer
108,1,299.99,4,3,5,435,Regular Customer
107,1,25.0,4,3,1,431,Regular Customer
145,1,170.0,4,3,4,434,Regular Customer
158,1,89.9,4,3,3,433,Regular Customer
81,1,25.9,5,3,1,531,Regular Customer
283,1,119.6,2,3,4,234,Regular Customer
187,1,149.99,3,3,4,334,Regular Customer
261,1,89.99,3,3,3,333,Regular Customer
105,1,35.0,4,3,1,431,Regular Customer
268,1,150.0,3,3,4,334,Regular Customer
483,1,109.5,1,3,3,133,Regular Customer
23,1,175.0,5,3,4,534,Regular Customer
24,1,95.8,5,3,3,533,Regular Customer
186,1,148.0,3,3,4,334,Regular Customer
217,1,27.99,3,3,1,331,Regular Customer
266,1,279.99,3,3,5,335,Regular Customer
237,1,59.9,3,3,2,332,Regular Customer
57,1,25.0,5,3,1,531,Regular Customer
228,1,149.9,3,3,4,334,Regular Customer
72,1,91.55,5,3,3,533,Regular Customer
506,1,109.0,1,3,3,133,Regular Customer
481,1,19.9,1,3,1,131,Regular Customer
213,1,18.9,3,3,1,331,Regular Customer
36,1,59.9,5,3,2,532,Regular Customer
178,1,139.9,3,3,4,334,Regular Customer
507,1,59.9,1,3,2,132,Regular Customer
313,1,44.95,2,3,2,232,Regular Customer
44,1,65.0,5,3,2,532,Regular Customer
243,1,49.9,3,3,2,332,Regular Customer
4,1,155.0,5,3,4,534,Regular Customer
105,1,797.6,4,3,5,435,Regular Customer
409,1,88.99,1,3,3,133,Regular Customer
339,1,111.98,2,3,4,234,Regular Customer
278,1,2399.0,2,3,5,235,Regular Customer
40,1,76.0,5,3,3,533,Regular Customer
394,1,22.5,1,3,1,131,Regular Customer
325,1,84.99,2,3,3,233,Regular Customer
278,1,99.9,2,3,3,233,Regular Customer
16,1,42.9,5,3,2,532,Regular Customer
35,1,39.9,5,3,1,531,Regular Customer
14,1,49.9,5,3,2,532,Regular Customer
213,1,34.9,3,3,1,331,Regular Customer
243,1,35.9,3,3,1,331,Regular Customer
285,1,219.9,2,3,5,235,Regular Customer
220,1,89.0,3,3,3,333,Regular Customer
128,1,79.99,4,3,3,433,Regular Customer
64,1,149.9,5,3,4,534,Regular Customer
27,1,220.64,5,3,5,535,Regular Customer
63,1,39.9,5,3,1,531,Regular Customer
238,1,13.9,3,3,1,331,Regular Customer
558,1,27.5,1,3,1,131,Regular Customer
501,1,43.99,1,3,2,132,Regular Customer
140,1,41.0,4,3,2,432,Regular Customer
239,1,65.99,3,3,2,332,Regular Customer
61,1,74.9,5,3,3,533,Regular Customer
421,1,99.0,1,3,3,133,Regular Customer
10,1,124.9,5,3,4,534,Regular Customer
275,1,69.0,2,3,2,232,Regular Customer
274,1,133.0,2,3,4,234,Regular Customer
57,1,78.6,5,3,3,533,Regular Customer
70,1,24.97,5,3,1,531,Regular Customer
66,1,78.0,5,3,3,533,Regular Customer
111,1,149.9,4,3,4,434,Regular Customer
5,1,106.9,5,3,3,533,Regular Customer
288,1,109.0,2,3,3,233,Regular Customer
54,1,14.5,5,3,1,531,Regular Customer
501,1,89.9,1,3,3,133,Regular Customer
179,1,149.9,3,3,4,334,Regular Customer
14,1,160.65,5,3,4,534,Regular Customer
174,1,89.0,4,3,3,433,Regular Customer
277,1,99.9,2,3,3,233,Regular Customer
140,2,99.98,4,5,3,453,Regular Customer
306,1,146.99,2,3,4,234,Regular Customer
58,1,180.4,5,3,5,535,Regular Customer
233,1,89.0,3,3,3,333,Regular Customer
192,1,208.9,3,3,5,335,Regular Customer
576,1,92.1,1,3,3,133,Regular Customer
316,1,219.99,2,3,5,235,Regular Customer
127,3,978.48,4,5,5,455,VIP Customer
291,1,229.99,2,3,5,235,Regular Customer
70,2,81.49000000000001,5,5,3,553,Regular Customer
141,1,79.0,4,3,3,433,Regular Customer
178,1,44.9,3,3,2,332,Regular Customer
489,1,849.0,1,3,5,135,Regular Customer
245,1,149.9,3,3,4,334,Regular Customer
579,1,15.32,1,3,1,131,Regular Customer
110,1,79.0,4,3,3,433,Regular Customer
330,1,59.8,2,3,2,232,Regular Customer
65,1,35.9,5,3,1,531,Regular Customer
208,1,38.97,3,3,1,331,Regular Customer
23,2,204.8,5,5,5,555,VIP Customer
236,1,410.0,3,3,5,335,Regular Customer
524,1,84.99,1,3,3,133,Regular Customer
139,1,313.98,4,3,5,435,Regular Customer
563,1,10.9,1,3,1,131,Regular Customer
202,1,29.9,3,3,1,331,Regular Customer
136,1,54.99,4,3,2,432,Regular Customer
364,1,69.9,2,3,2,232,Regular Customer
152,1,39.9,4,3,1,431,Regular Customer
331,1,89.0,2,3,3,233,Regular Customer
330,1,199.99,2,3,5,235,Regular Customer
321,1,70.9,2,3,3,233,Regular Customer
186,1,29.99,3,3,1,331,Regular Customer
41,1,69.9,5,3,2,532,Regular Customer
289,2,93.5,2,5,3,253,Regular Customer
122,1,48.0,4,3,2,432,Regular Customer
22,1,129.9,5,3,4,534,Regular Customer
206,1,5.2,3,3,1,331,Regular Customer
167,1,69.9,4,3,2,432,Regular Customer
285,2,199.7,2,5,5,255,Regular Customer
479,1,75.0,1,3,3,133,Regular Customer
370,1,89.9,2,3,3,233,Regular Customer
456,1,189.99,1,3,5,135,Regular Customer
262,1,69.38,3,3,2,332,Regular Customer
278,1,58.0,2,3,2,232,Regular Customer
307,1,40.0,2,3,2,232,Regular Customer
257,1,144.99,3,3,4,334,Regular Customer
407,1,179.94,1,3,5,135,Regular Customer
407,1,44.49,1,3,2,132,Regular Customer
130,1,135.0,4,3,4,434,Regular Customer
100,1,45.9,4,3,2,432,Regular Customer
245,1,58.0,3,3,2,332,Regular Customer
162,1,288.75,4,3,5,435,Regular Customer
44,1,127.0,5,3,4,534,Regular Customer
190,1,99.8,3,3,3,333,Regular Customer
202,1,13.7,3,3,1,331,Regular Customer
199,1,29.9,3,3,1,331,Regular Customer
112,1,64.99,4,3,2,432,Regular Customer
454,1,259.9,1,3,5,135,Regular Customer
321,1,1380.0,2,3,5,235,Regular Customer
37,1,249.0,5,3,5,535,Regular Customer
151,1,131.99,4,3,4,434,Regular Customer
78,1,79.9,5,3,3,533,Regular Customer
271,1,69.9,2,3,2,232,Regular Customer
455,1,30.0,1,3,1,131,Regular Customer
279,1,117.99,2,3,4,234,Regular Customer
366,1,32.64,2,3,1,231,Regular Customer
3,1,199.0,5,3,5,535,Regular Customer
164,1,199.9,4,3,5,435,Regular Customer
454,1,29.9,1,3,1,131,Regular Customer
175,1,83.7,4,3,3,433,Regular Customer
442,1,17.9,1,3,1,131,Regular Customer
114,1,264.0,4,3,5,435,Regular Customer
231,1,79.0,3,3,3,333,Regular Customer
242,1,1399.99,3,3,5,335,Regular Customer
536,1,124.0,1,3,4,134,Regular Customer
248,1,49.99,3,3,2,332,Regular Customer
247,1,218.9,3,3,5,335,Regular Customer
397,1,110.99,1,3,4,134,Regular Customer
88,1,399.0,5,3,5,535,Regular Customer
350,1,59.8,2,3,2,232,Regular Customer
149,1,192.99,4,3,5,435,Regular Customer
421,1,189.99,1,3,5,135,Regular Customer
41,1,29.64,5,3,1,531,Regular Customer
7,1,29.8,5,3,1,531,Regular Customer
88,1,139.0,5,3,4,534,Regular Customer
495,1,36.9,1,3,1,131,Regular Customer
43,1,49.9,5,3,2,532,Regular Customer
108,1,29.9,4,3,1,431,Regular Customer
91,1,159.9,5,3,4,534,Regular Customer
31,1,80.0,5,3,3,533,Regular Customer
263,1,130.0,3,3,4,334,Regular Customer
450,1,42.99,1,3,2,132,Regular Customer
374,1,39.9,2,3,1,231,Regular Customer
390,1,49.9,1,3,2,132,Regular Customer
325,1,565.0,2,3,5,235,Regular Customer
274,1,152.98,2,3,4,234,Regular Customer
299,1,49.28,2,3,2,232,Regular Customer
186,1,59.9,3,3,2,332,Regular Customer
332,1,19.99,2,3,1,231,Regular Customer
77,1,135.0,5,3,4,534,Regular Customer
127,1,75.0,4,3,3,433,Regular Customer
526,1,139.9,1,3,4,134,Regular Customer
170,1,149.9,4,3,4,434,Regular Customer
483,1,54.9,1,3,2,132,Regular Customer
168,1,76.96,4,3,3,433,Regular Customer
228,1,45.9,3,3,2,332,Regular Customer
259,1,69.2,3,3,2,332,Regular Customer
347,2,919.1,2,5,5,255,Regular Customer
287,1,72.99,2,3,3,233,Regular Customer
163,1,19.9,4,3,1,431,Regular Customer
312,1,199.99,2,3,5,235,Regular Customer
60,1,129.9,5,3,4,534,Regular Customer
265,1,139.99,3,3,4,334,Regular Customer
117,1,64.99,4,3,2,432,Regular Customer
46,1,35.0,5,3,1,531,Regular Customer
119,1,53.9,4,3,2,432,Regular Customer
437,1,219.8,1,3,5,135,Regular Customer
29,1,229.9,5,3,5,535,Regular Customer
176,1,41.5,4,3,2,432,Regular Customer
102,1,78.5,4,3,3,433,Regular Customer
314,1,69.99,2,3,3,233,Regular Customer
226,1,290.0,3,3,5,335,Regular Customer
452,1,109.9,1,3,3,133,Regular Customer
138,1,181.99,4,3,5,435,Regular Customer
226,1,86.9,3,3,3,333,Regular Customer
280,2,413.0,2,5,5,255,Regular Customer
406,1,149.0,1,3,4,134,Regular Customer
156,1,38.9,4,3,1,431,Regular Customer
453,1,37.9,1,3,1,131,Regular Customer
218,1,176.8,3,3,4,334,Regular Customer
34,1,73.98,5,3,3,533,Regular Customer
281,1,88.9,2,3,3,233,Regular Customer
25,1,69.0,5,3,2,532,Regular Customer
475,1,145.0,1,3,4,134,Regular Customer
198,1,137.23,3,3,4,334,Regular Customer
13,1,44.9,5,3,2,532,Regular Customer
323,1,435.0,2,3,5,235,Regular Customer
337,1,15.9,2,3,1,231,Regular Customer
199,2,87.8,3,5,3,353,Regular Customer
14,1,127.2,5,3,4,534,Regular Customer
36,1,22.0,5,3,1,531,Regular Customer
324,1,36.9,2,3,1,231,Regular Customer
100,1,49.9,4,3,2,432,Regular Customer
265,1,49.77,3,3,2,332,Regular Customer
68,1,44.99,5,3,2,532,Regular Customer
127,1,104.0,4,3,3,433,Regular Customer
70,1,59.99,5,3,2,532,Regular Customer
463,1,16.0,1,3,1,131,Regular Customer
192,1,29.9,3,3,1,331,Regular Customer
107,1,24.9,4,3,1,431,Regular Customer
393,1,89.99,1,3,3,133,Regular Customer
119,1,79.9,4,3,3,433,Regular Customer
493,1,129.99,1,3,4,134,Regular Customer
544,2,54.099999999999994,1,5,2,152,Regular Customer
118,1,29.9,4,3,1,431,Regular Customer
279,1,137.9,2,3,4,234,Regular Customer
554,1,43.51,1,3,2,132,Regular Customer
214,1,38.25,3,3,1,331,Regular Customer
416,1,56.9,1,3,2,132,Regular Customer
158,1,102.0,4,3,3,433,Regular Customer
71,2,75.8,5,5,3,553,Regular Customer
335,1,82.9,2,3,3,233,Regular Customer
157,1,149.9,4,3,4,434,Regular Customer
153,1,112.9,4,3,4,434,Regular Customer
59,1,40.99,5,3,2,532,Regular Customer
151,1,149.9,4,3,4,434,Regular Customer
234,1,74.9,3,3,3,333,Regular Customer
141,1,149.0,4,3,4,434,Regular Customer
122,1,159.0,4,3,4,434,Regular Customer
40,1,64.99,5,3,2,532,Regular Customer
410,1,89.9,1,3,3,133,Regular Customer
197,1,23.99,3,3,1,331,Regular Customer
167,1,12.9,4,3,1,431,Regular Customer
250,2,154.0,3,5,4,354,Regular Customer
22,1,85.0,5,3,3,533,Regular Customer
162,1,529.9,4,3,5,435,Regular Customer
275,1,79.5,2,3,3,233,Regular Customer
14,1,79.9,5,3,3,533,Regular Customer
406,1,194.25,1,3,5,135,Regular Customer
136,1,76.0,4,3,3,433,Regular Customer
281,1,1074.38,2,3,5,235,Regular Customer
407,1,52.9,1,3,2,132,Regular Customer
139,1,100.0,4,3,3,433,Regular Customer
126,1,31.9,4,3,1,431,Regular Customer
433,1,25.99,1,3,1,131,Regular Customer
21,2,275.0,5,5,5,555,VIP Customer
155,1,119.99,4,3,4,434,Regular Customer
12,1,35.2,5,3,1,531,Regular Customer
183,1,139.9,3,3,4,334,Regular Customer
307,1,59.9,2,3,2,232,Regular Customer
316,1,112.89,2,3,4,234,Regular Customer
132,1,125.69999999999999,4,3,4,434,Regular Customer
325,1,39.1,2,3,1,231,Regular Customer
154,1,45.99,4,3,2,432,Regular Customer
315,1,209.9,2,3,5,235,Regular Customer
460,1,99.99,1,3,3,133,Regular Customer
277,1,115.0,2,3,4,234,Regular Customer
130,1,102.9,4,3,3,433,Regular Customer
117,1,163.99,4,3,4,434,Regular Customer
89,1,69.9,5,3,2,532,Regular Customer
251,1,113.9,3,3,4,334,Regular Customer
160,1,27.99,4,3,1,431,Regular Customer
374,2,175.1,2,5,4,254,Regular Customer
99,1,69.99,4,3,3,433,Regular Customer
405,1,31.9,1,3,1,131,Regular Customer
105,1,249.9,4,3,5,435,Regular Customer
102,1,210.9,4,3,5,435,Regular Customer
133,1,1106.99,4,3,5,435,Regular Customer
452,1,268.9,1,3,5,135,Regular Customer
311,1,31.32,2,3,1,231,Regular Customer
26,1,119.0,5,3,4,534,Regular Customer
29,1,35.0,5,3,1,531,Regular Customer
584,1,47.0,1,3,2,132,Regular Customer
273,1,99.0,2,3,3,233,Regular Customer
518,1,58.99,1,3,2,132,Regular Customer
290,1,108.0,2,3,3,233,Regular Customer
116,1,53.9,4,3,2,432,Regular Customer
331,1,395.0,2,3,5,235,Regular Customer
474,1,399.0,1,3,5,135,Regular Customer
106,1,64.0,4,3,2,432,Regular Customer
475,1,69.99,1,3,3,133,Regular Customer
56,1,145.0,5,3,4,534,Regular Customer
344,1,9.9,2,3,1,231,Regular Customer
444,1,126.99,1,3,4,134,Regular Customer
228,1,13.65,3,3,1,331,Regular Customer
493,1,60.6,1,3,2,132,Regular Customer
18,1,36.9,5,3,1,531,Regular Customer
38,2,88.3,5,5,3,553,Regular Customer
106,1,119.99,4,3,4,434,Regular Customer
212,1,22.99,3,3,1,331,Regular Customer
345,1,233.35,2,3,5,235,Regular Customer
212,1,578.0,3,3,5,335,Regular Customer
535,1,199.0,1,3,5,135,Regular Customer
484,2,497.0,1,5,5,155,Regular Customer
83,1,110.32,5,3,4,534,Regular Customer
106,1,69.99,4,3,3,433,Regular Customer
489,1,165.98,1,3,4,134,Regular Customer
198,1,79.9,3,3,3,333,Regular Customer
126,1,55.0,4,3,2,432,Regular Customer
63,1,66.0,5,3,2,532,Regular Customer
40,1,22.0,5,3,1,531,Regular Customer
293,1,24.99,2,3,1,231,Regular Customer
279,1,32.5,2,3,1,231,Regular Customer
121,1,89.8,4,3,3,433,Regular Customer
138,2,124.80000000000001,4,5,4,454,Regular Customer
107,1,189.0,4,3,5,435,Regular Customer
340,1,596.65,2,3,5,235,Regular Customer
564,1,20.9,1,3,1,131,Regular Customer
199,1,139.9,3,3,4,334,Regular Customer
108,1,130.0,4,3,4,434,Regular Customer
147,1,59.9,4,3,2,432,Regular Customer
239,1,199.0,3,3,5,335,Regular Customer
480,1,109.23,1,3,3,133,Regular Customer
239,1,45.0,3,3,2,332,Regular Customer
73,1,40.0,5,3,2,532,Regular Customer
38,3,324.7,5,5,5,555,VIP Customer
87,1,88.0,5,3,3,533,Regular Customer
279,1,329.9,2,3,5,235,Regular Customer
387,1,89.9,1,3,3,133,Regular Customer
161,1,139.99,4,3,4,434,Regular Customer
71,1,27.98,5,3,1,531,Regular Customer
172,1,159.0,4,3,4,434,Regular Customer
277,1,59.699999999999996,2,3,2,232,Regular Customer
233,1,44.78,3,3,2,332,Regular Customer
44,1,79.0,5,3,3,533,Regular Customer
142,1,74.99,4,3,3,433,Regular Customer
106,1,134.99,4,3,4,434,Regular Customer
198,1,34.9,3,3,1,331,Regular Customer
23,1,54.99,5,3,2,532,Regular Customer
251,1,44.9,3,3,2,332,Regular Customer
283,1,494.9,2,3,5,235,Regular Customer
337,1,85.9,2,3,3,233,Regular Customer
381,1,31.049999999999997,2,3,1,231,Regular Customer
518,1,45.49,1,3,2,132,Regular Customer
205,1,28.0,3,3,1,331,Regular Customer
112,1,79.98,4,3,3,433,Regular Customer
364,1,39.9,2,3,1,231,Regular Customer
27,1,76.0,5,3,3,533,Regular Customer
237,1,40.0,3,3,2,332,Regular Customer
353,1,119.8,2,3,4,234,Regular Customer
71,1,197.5,5,3,5,535,Regular Customer
5,1,439.99,5,3,5,535,Regular Customer
346,1,436.9,2,3,5,235,Regular Customer
70,1,46.0,5,3,2,532,Regular Customer
564,1,105.0,1,3,3,133,Regular Customer
138,1,48.0,4,3,2,432,Regular Customer
